h3,ts,pm25,source,confidence,n_sensors
883da11583fffff,2021-01-20 22:15:00+05:30,143.0,sensor,Medium,1
883da11585fffff,2021-01-20 22:15:00+05:30,128.5,sensor,High,4
883da11587fffff,2021-01-20 22:15:00+05:30,143.0,sensor,Medium,1
883da11589fffff,2021-01-20 22:15:00+05:30,119.5,sensor,High,4
883da1158bfffff,2021-01-20 22:15:00+05:30,136.0,sensor,Medium,1
883da1158dfffff,2021-01-20 22:15:00+05:30,123.0,sensor,High,5
883da115a3fffff,2021-01-20 22:15:00+05:30,143.0,sensor,Medium,1
883da115a7fffff,2021-01-20 22:15:00+05:30,143.0,sensor,Medium,1
883da115a9fffff,2021-01-20 22:15:00+05:30,132.0,sensor,High,4
883da115abfffff,2021-01-20 22:15:00+05:30,143.0,sensor,Medium,1
883da115b1fffff,2021-01-20 22:15:00+05:30,143.0,sensor,Medium,1
883da115b3fffff,2021-01-20 22:15:00+05:30,143.0,sensor,Medium,1
883da115b5fffff,2021-01-20 22:15:00+05:30,143.0,sensor,Medium,1
883da115bdfffff,2021-01-20 22:15:00+05:30,143.0,sensor,Medium,1
883da115c1fffff,2021-01-20 22:15:00+05:30,119.2,sensor,High,4
883da115c5fffff,2021-01-20 22:15:00+05:30,123.2,sensor,High,4
883da115c7fffff,2021-01-20 22:15:00+05:30,120.6,sensor,High,4
883da115c9fffff,2021-01-20 22:15:00+05:30,118.8,sensor,High,4
883da115cbfffff,2021-01-20 22:15:00+05:30,119.0,sensor,High,4
883da115cdfffff,2021-01-20 22:15:00+05:30,118.3,sensor,High,4
883da115d5fffff,2021-01-20 22:15:00+05:30,136.0,sensor,Medium,1
883da115ddfffff,2021-01-20 22:15:00+05:30,136.0,sensor,Medium,1
883da115e1fffff,2021-01-20 22:15:00+05:30,119.8,sensor,High,5
883da115e3fffff,2021-01-20 22:15:00+05:30,123.4,sensor,High,5
883da115e7fffff,2021-01-20 22:15:00+05:30,124.3,sensor,High,5
883da115e9fffff,2021-01-20 22:15:00+05:30,114.3,sensor,High,4
883da115ebfffff,2021-01-20 22:15:00+05:30,122.0,sensor,High,5
883da115edfffff,2021-01-20 22:15:00+05:30,118.4,sensor,High,4
883da11421fffff,2021-01-20 22:30:00+05:30,126.0,sensor,High,6
883da11423fffff,2021-01-20 22:30:00+05:30,126.3,sensor,High,6
883da11425fffff,2021-01-20 22:30:00+05:30,125.7,sensor,High,6
883da11435fffff,2021-01-20 22:30:00+05:30,126.7,sensor,High,6
883da11503fffff,2021-01-20 22:30:00+05:30,116.7,sensor,High,4
883da11511fffff,2021-01-20 22:30:00+05:30,125.1,sensor,High,6
883da11513fffff,2021-01-20 22:30:00+05:30,125.2,sensor,High,6
883da11515fffff,2021-01-20 22:30:00+05:30,125.3,sensor,High,6
883da11519fffff,2021-01-20 22:30:00+05:30,125.4,sensor,High,6
883da1151bfffff,2021-01-20 22:30:00+05:30,125.3,sensor,High,6
883da11539fffff,2021-01-20 22:30:00+05:30,122.2,sensor,High,5
883da1153bfffff,2021-01-20 22:30:00+05:30,125.3,sensor,High,6
883da11553fffff,2021-01-20 22:30:00+05:30,125.2,sensor,High,3
883da11581fffff,2021-01-20 22:30:00+05:30,129.9,sensor,High,3
883da11585fffff,2021-01-20 22:30:00+05:30,127.6,sensor,High,5
883da11589fffff,2021-01-20 22:30:00+05:30,128.0,sensor,High,6
883da1158bfffff,2021-01-20 22:30:00+05:30,148.0,sensor,Medium,1
883da1158dfffff,2021-01-20 22:30:00+05:30,128.4,sensor,High,6
883da115a9fffff,2021-01-20 22:30:00+05:30,127.1,sensor,High,5
883da115c1fffff,2021-01-20 22:30:00+05:30,127.9,sensor,High,6
883da115c5fffff,2021-01-20 22:30:00+05:30,133.7,sensor,High,6
883da115c7fffff,2021-01-20 22:30:00+05:30,129.4,sensor,High,6
883da115c9fffff,2021-01-20 22:30:00+05:30,126.6,sensor,High,6
883da115cbfffff,2021-01-20 22:30:00+05:30,127.2,sensor,High,6
883da115cdfffff,2021-01-20 22:30:00+05:30,126.0,sensor,High,6
883da115d5fffff,2021-01-20 22:30:00+05:30,148.0,sensor,Medium,1
883da115ddfffff,2021-01-20 22:30:00+05:30,148.0,sensor,High,2
883da115e1fffff,2021-01-20 22:30:00+05:30,126.7,sensor,High,6
883da115e3fffff,2021-01-20 22:30:00+05:30,127.7,sensor,High,6
883da115e7fffff,2021-01-20 22:30:00+05:30,126.8,sensor,High,6
883da115e9fffff,2021-01-20 22:30:00+05:30,124.1,sensor,High,6
883da115ebfffff,2021-01-20 22:30:00+05:30,130.2,sensor,High,6
883da115edfffff,2021-01-20 22:30:00+05:30,125.4,sensor,High,6
883da11421fffff,2021-01-20 22:45:00+05:30,121.3,sensor,High,6
883da11423fffff,2021-01-20 22:45:00+05:30,121.8,sensor,High,6
883da11425fffff,2021-01-20 22:45:00+05:30,120.8,sensor,High,6
883da11435fffff,2021-01-20 22:45:00+05:30,122.4,sensor,High,6
883da11503fffff,2021-01-20 22:45:00+05:30,113.5,sensor,High,4
883da11511fffff,2021-01-20 22:45:00+05:30,120.1,sensor,High,6
883da11513fffff,2021-01-20 22:45:00+05:30,121.2,sensor,High,6
883da11515fffff,2021-01-20 22:45:00+05:30,120.3,sensor,High,6
883da11519fffff,2021-01-20 22:45:00+05:30,120.5,sensor,High,6
883da1151bfffff,2021-01-20 22:45:00+05:30,120.2,sensor,High,6
883da11539fffff,2021-01-20 22:45:00+05:30,113.3,sensor,High,4
883da1153bfffff,2021-01-20 22:45:00+05:30,120.5,sensor,High,6
883da11553fffff,2021-01-20 22:45:00+05:30,117.8,sensor,High,3
883da11581fffff,2021-01-20 22:45:00+05:30,129.7,sensor,High,3
883da11585fffff,2021-01-20 22:45:00+05:30,123.2,sensor,High,5
883da11589fffff,2021-01-20 22:45:00+05:30,124.6,sensor,High,6
883da1158bfffff,2021-01-20 22:45:00+05:30,141.5,sensor,High,2
883da1158dfffff,2021-01-20 22:45:00+05:30,125.2,sensor,High,6
883da115a9fffff,2021-01-20 22:45:00+05:30,122.4,sensor,High,5
883da115c1fffff,2021-01-20 22:45:00+05:30,124.3,sensor,High,6
883da115c5fffff,2021-01-20 22:45:00+05:30,131.5,sensor,High,6
883da115c7fffff,2021-01-20 22:45:00+05:30,126.7,sensor,High,6
883da115c9fffff,2021-01-20 22:45:00+05:30,122.3,sensor,High,6
883da115cbfffff,2021-01-20 22:45:00+05:30,123.2,sensor,High,6
883da115cdfffff,2021-01-20 22:45:00+05:30,120.9,sensor,High,6
883da115d5fffff,2021-01-20 22:45:00+05:30,141.5,sensor,High,2
883da115ddfffff,2021-01-20 22:45:00+05:30,141.5,sensor,High,2
883da115e1fffff,2021-01-20 22:45:00+05:30,122.9,sensor,High,6
883da115e3fffff,2021-01-20 22:45:00+05:30,124.3,sensor,High,6
883da115e7fffff,2021-01-20 22:45:00+05:30,122.9,sensor,High,6
883da115e9fffff,2021-01-20 22:45:00+05:30,118.4,sensor,High,6
883da115ebfffff,2021-01-20 22:45:00+05:30,127.9,sensor,High,6
883da115edfffff,2021-01-20 22:45:00+05:30,120.5,sensor,High,6
883da10093fffff,2021-01-20 23:00:00+05:30,142.0,sensor,Medium,1
883da100d3fffff,2021-01-20 23:00:00+05:30,142.0,sensor,Medium,1
883da100dbfffff,2021-01-20 23:00:00+05:30,142.0,sensor,Medium,1
883da1054dfffff,2021-01-20 23:00:00+05:30,142.0,sensor,Medium,1
883da10721fffff,2021-01-20 23:00:00+05:30,142.0,sensor,Medium,1
883da10725fffff,2021-01-20 23:00:00+05:30,142.0,sensor,Medium,1
883da10727fffff,2021-01-20 23:00:00+05:30,142.0,sensor,Medium,1
883da10729fffff,2021-01-20 23:00:00+05:30,142.0,sensor,Medium,1
883da1072bfffff,2021-01-20 23:00:00+05:30,142.0,sensor,Medium,1
883da1072dfffff,2021-01-20 23:00:00+05:30,142.0,sensor,Medium,1
883da11421fffff,2021-01-20 23:00:00+05:30,121.8,sensor,High,5
883da11423fffff,2021-01-20 23:00:00+05:30,121.9,sensor,High,5
883da11425fffff,2021-01-20 23:00:00+05:30,121.8,sensor,High,5
883da11435fffff,2021-01-20 23:00:00+05:30,121.9,sensor,High,5
883da11503fffff,2021-01-20 23:00:00+05:30,121.7,sensor,High,5
883da11511fffff,2021-01-20 23:00:00+05:30,121.7,sensor,High,5
883da11513fffff,2021-01-20 23:00:00+05:30,122.4,sensor,High,5
883da11515fffff,2021-01-20 23:00:00+05:30,121.6,sensor,High,5
883da11519fffff,2021-01-20 23:00:00+05:30,121.7,sensor,High,5
883da1151bfffff,2021-01-20 23:00:00+05:30,121.8,sensor,High,5
883da11539fffff,2021-01-20 23:00:00+05:30,121.6,sensor,High,5
883da1153bfffff,2021-01-20 23:00:00+05:30,121.6,sensor,High,5
883da11553fffff,2021-01-20 23:00:00+05:30,121.8,sensor,High,5
883da11581fffff,2021-01-20 23:00:00+05:30,151.0,sensor,Medium,1
883da11585fffff,2021-01-20 23:00:00+05:30,120.4,sensor,High,4
883da11589fffff,2021-01-20 23:00:00+05:30,122.0,sensor,High,5
883da1158dfffff,2021-01-20 23:00:00+05:30,122.0,sensor,High,5
883da115a9fffff,2021-01-20 23:00:00+05:30,120.3,sensor,High,4
883da115c1fffff,2021-01-20 23:00:00+05:30,122.2,sensor,High,5
883da115c5fffff,2021-01-20 23:00:00+05:30,123.2,sensor,High,5
883da115c7fffff,2021-01-20 23:00:00+05:30,122.2,sensor,High,5
883da115c9fffff,2021-01-20 23:00:00+05:30,122.0,sensor,High,5
883da115cbfffff,2021-01-20 23:00:00+05:30,122.0,sensor,High,5
883da115cdfffff,2021-01-20 23:00:00+05:30,122.0,sensor,High,5
883da115e1fffff,2021-01-20 23:00:00+05:30,121.7,sensor,High,5
883da115e3fffff,2021-01-20 23:00:00+05:30,121.9,sensor,High,5
883da115e7fffff,2021-01-20 23:00:00+05:30,121.8,sensor,High,5
883da115e9fffff,2021-01-20 23:00:00+05:30,121.3,sensor,High,5
883da115ebfffff,2021-01-20 23:00:00+05:30,122.2,sensor,High,5
883da115edfffff,2021-01-20 23:00:00+05:30,121.5,sensor,High,5
883da10093fffff,2021-01-20 23:15:00+05:30,142.0,sensor,Medium,1
883da100d3fffff,2021-01-20 23:15:00+05:30,142.0,sensor,Medium,1
883da100dbfffff,2021-01-20 23:15:00+05:30,142.0,sensor,Medium,1
883da1054dfffff,2021-01-20 23:15:00+05:30,142.0,sensor,Medium,1
883da10721fffff,2021-01-20 23:15:00+05:30,142.0,sensor,Medium,1
883da10725fffff,2021-01-20 23:15:00+05:30,142.0,sensor,Medium,1
883da10727fffff,2021-01-20 23:15:00+05:30,142.0,sensor,Medium,1
883da10729fffff,2021-01-20 23:15:00+05:30,142.0,sensor,Medium,1
883da1072bfffff,2021-01-20 23:15:00+05:30,142.0,sensor,Medium,1
883da1072dfffff,2021-01-20 23:15:00+05:30,142.0,sensor,Medium,1
883da11421fffff,2021-01-20 23:15:00+05:30,115.9,sensor,High,5
883da11423fffff,2021-01-20 23:15:00+05:30,115.9,sensor,High,5
883da11425fffff,2021-01-20 23:15:00+05:30,116.0,sensor,High,5
883da11435fffff,2021-01-20 23:15:00+05:30,115.8,sensor,High,5
883da11503fffff,2021-01-20 23:15:00+05:30,116.0,sensor,High,5
883da1150bfffff,2021-01-20 23:15:00+05:30,89.0,sensor,Medium,1
883da11511fffff,2021-01-20 23:15:00+05:30,116.2,sensor,High,5
883da11513fffff,2021-01-20 23:15:00+05:30,116.6,sensor,High,5
883da11515fffff,2021-01-20 23:15:00+05:30,116.1,sensor,High,5
883da11519fffff,2021-01-20 23:15:00+05:30,116.1,sensor,High,5
883da1151bfffff,2021-01-20 23:15:00+05:30,116.2,sensor,High,5
883da11539fffff,2021-01-20 23:15:00+05:30,116.0,sensor,High,5
883da1153bfffff,2021-01-20 23:15:00+05:30,116.0,sensor,High,5
883da11553fffff,2021-01-20 23:15:00+05:30,116.0,sensor,High,5
883da11585fffff,2021-01-20 23:15:00+05:30,105.4,sensor,High,2
883da11589fffff,2021-01-20 23:15:00+05:30,115.5,sensor,High,5
883da1158dfffff,2021-01-20 23:15:00+05:30,115.4,sensor,High,5
883da115a9fffff,2021-01-20 23:15:00+05:30,105.4,sensor,High,2
883da115c1fffff,2021-01-20 23:15:00+05:30,115.5,sensor,High,5
883da115c5fffff,2021-01-20 23:15:00+05:30,114.7,sensor,High,5
883da115c7fffff,2021-01-20 23:15:00+05:30,115.3,sensor,High,5
883da115c9fffff,2021-01-20 23:15:00+05:30,115.8,sensor,High,5
883da115cbfffff,2021-01-20 23:15:00+05:30,115.6,sensor,High,5
883da115cdfffff,2021-01-20 23:15:00+05:30,115.9,sensor,High,5
883da115e1fffff,2021-01-20 23:15:00+05:30,115.4,sensor,High,5
883da115e3fffff,2021-01-20 23:15:00+05:30,115.4,sensor,High,5
883da115e7fffff,2021-01-20 23:15:00+05:30,115.6,sensor,High,5
883da115e9fffff,2021-01-20 23:15:00+05:30,115.0,sensor,High,5
883da115ebfffff,2021-01-20 23:15:00+05:30,115.1,sensor,High,5
883da115edfffff,2021-01-20 23:15:00+05:30,115.8,sensor,High,5
883da11421fffff,2021-01-20 23:30:00+05:30,124.3,sensor,High,6
883da11423fffff,2021-01-20 23:30:00+05:30,124.0,sensor,High,6
883da11425fffff,2021-01-20 23:30:00+05:30,124.5,sensor,High,6
883da1142dfffff,2021-01-20 23:30:00+05:30,89.0,sensor,Medium,1
883da11435fffff,2021-01-20 23:30:00+05:30,123.8,sensor,High,6
883da11503fffff,2021-01-20 23:30:00+05:30,124.9,sensor,High,6
883da1150bfffff,2021-01-20 23:30:00+05:30,130.1,sensor,High,3
883da11511fffff,2021-01-20 23:30:00+05:30,125.7,sensor,High,6
883da11513fffff,2021-01-20 23:30:00+05:30,125.4,sensor,High,6
883da11515fffff,2021-01-20 23:30:00+05:30,125.2,sensor,High,6
883da11519fffff,2021-01-20 23:30:00+05:30,124.9,sensor,High,6
883da1151bfffff,2021-01-20 23:30:00+05:30,124.8,sensor,High,6
883da11539fffff,2021-01-20 23:30:00+05:30,124.8,sensor,High,6
883da1153bfffff,2021-01-20 23:30:00+05:30,124.9,sensor,High,6
883da11553fffff,2021-01-20 23:30:00+05:30,124.6,sensor,High,6
883da11585fffff,2021-01-20 23:30:00+05:30,114.2,sensor,High,2
883da11589fffff,2021-01-20 23:30:00+05:30,123.5,sensor,High,6
883da1158dfffff,2021-01-20 23:30:00+05:30,123.4,sensor,High,6
883da115a9fffff,2021-01-20 23:30:00+05:30,114.2,sensor,High,2
883da115c1fffff,2021-01-20 23:30:00+05:30,123.3,sensor,High,6
883da115c5fffff,2021-01-20 23:30:00+05:30,122.1,sensor,High,6
883da115c7fffff,2021-01-20 23:30:00+05:30,123.1,sensor,High,6
883da115c9fffff,2021-01-20 23:30:00+05:30,123.7,sensor,High,6
883da115cbfffff,2021-01-20 23:30:00+05:30,123.6,sensor,High,6
883da115cdfffff,2021-01-20 23:30:00+05:30,123.6,sensor,High,6
883da115e1fffff,2021-01-20 23:30:00+05:30,123.6,sensor,High,6
883da115e3fffff,2021-01-20 23:30:00+05:30,123.5,sensor,High,6
883da115e7fffff,2021-01-20 23:30:00+05:30,123.8,sensor,High,6
883da115e9fffff,2021-01-20 23:30:00+05:30,122.8,sensor,High,6
883da115ebfffff,2021-01-20 23:30:00+05:30,122.9,sensor,High,6
883da115edfffff,2021-01-20 23:30:00+05:30,124.5,sensor,High,6
883da11421fffff,2021-01-20 23:45:00+05:30,118.4,sensor,High,5
883da11423fffff,2021-01-20 23:45:00+05:30,119.2,sensor,High,5
883da11425fffff,2021-01-20 23:45:00+05:30,117.5,sensor,High,5
883da11435fffff,2021-01-20 23:45:00+05:30,120.1,sensor,High,5
883da11503fffff,2021-01-20 23:45:00+05:30,113.4,sensor,High,4
883da1150bfffff,2021-01-20 23:45:00+05:30,104.4,sensor,High,2
883da11511fffff,2021-01-20 23:45:00+05:30,115.4,sensor,High,5
883da11513fffff,2021-01-20 23:45:00+05:30,110.7,sensor,High,5
883da11515fffff,2021-01-20 23:45:00+05:30,116.7,sensor,High,5
883da11519fffff,2021-01-20 23:45:00+05:30,116.8,sensor,High,5
883da1151bfffff,2021-01-20 23:45:00+05:30,116.3,sensor,High,5
883da11539fffff,2021-01-20 23:45:00+05:30,113.5,sensor,High,4
883da1153bfffff,2021-01-20 23:45:00+05:30,117.4,sensor,High,5
883da11553fffff,2021-01-20 23:45:00+05:30,113.3,sensor,High,4
883da11581fffff,2021-01-20 23:45:00+05:30,142.0,sensor,Medium,1
883da11585fffff,2021-01-20 23:45:00+05:30,132.8,sensor,High,2
883da11589fffff,2021-01-20 23:45:00+05:30,122.4,sensor,High,5
883da1158dfffff,2021-01-20 23:45:00+05:30,123.2,sensor,High,5
883da115a9fffff,2021-01-20 23:45:00+05:30,132.3,sensor,High,2
883da115c1fffff,2021-01-20 23:45:00+05:30,122.6,sensor,High,5
883da115c5fffff,2021-01-20 23:45:00+05:30,132.0,sensor,High,5
883da115c7fffff,2021-01-20 23:45:00+05:30,124.7,sensor,High,5
883da115c9fffff,2021-01-20 23:45:00+05:30,120.1,sensor,High,5
883da115cbfffff,2021-01-20 23:45:00+05:30,121.1,sensor,High,5
883da115cdfffff,2021-01-20 23:45:00+05:30,119.1,sensor,High,5
883da115d5fffff,2021-01-20 23:45:00+05:30,142.0,sensor,Medium,1
883da115ddfffff,2021-01-20 23:45:00+05:30,142.0,sensor,Medium,1
883da115e1fffff,2021-01-20 23:45:00+05:30,121.5,sensor,High,5
883da115e3fffff,2021-01-20 23:45:00+05:30,122.4,sensor,High,5
883da115e7fffff,2021-01-20 23:45:00+05:30,120.9,sensor,High,5
883da115e9fffff,2021-01-20 23:45:00+05:30,120.6,sensor,High,5
883da115ebfffff,2021-01-20 23:45:00+05:30,126.1,sensor,High,5
883da115edfffff,2021-01-20 23:45:00+05:30,118.5,sensor,High,5
883da11421fffff,2021-01-21 00:00:00+05:30,111.8,sensor,High,4
883da11423fffff,2021-01-21 00:00:00+05:30,111.8,sensor,High,4
883da11425fffff,2021-01-21 00:00:00+05:30,111.8,sensor,High,4
883da1142dfffff,2021-01-21 00:00:00+05:30,89.0,sensor,Medium,1
883da11435fffff,2021-01-21 00:00:00+05:30,111.7,sensor,High,4
883da11503fffff,2021-01-21 00:00:00+05:30,111.8,sensor,High,4
883da1150bfffff,2021-01-21 00:00:00+05:30,112.3,sensor,High,2
883da11511fffff,2021-01-21 00:00:00+05:30,111.5,sensor,High,4
883da11513fffff,2021-01-21 00:00:00+05:30,111.3,sensor,High,4
883da11515fffff,2021-01-21 00:00:00+05:30,111.8,sensor,High,4
883da11519fffff,2021-01-21 00:00:00+05:30,111.7,sensor,High,4
883da1151bfffff,2021-01-21 00:00:00+05:30,111.8,sensor,High,4
883da11539fffff,2021-01-21 00:00:00+05:30,111.8,sensor,High,4
883da1153bfffff,2021-01-21 00:00:00+05:30,111.8,sensor,High,4
883da11553fffff,2021-01-21 00:00:00+05:30,111.8,sensor,High,4
883da11585fffff,2021-01-21 00:00:00+05:30,97.0,sensor,Medium,1
883da11589fffff,2021-01-21 00:00:00+05:30,111.6,sensor,High,4
883da1158dfffff,2021-01-21 00:00:00+05:30,111.5,sensor,High,4
883da115a9fffff,2021-01-21 00:00:00+05:30,97.0,sensor,Medium,1
883da115c1fffff,2021-01-21 00:00:00+05:30,111.6,sensor,High,4
883da115c5fffff,2021-01-21 00:00:00+05:30,110.8,sensor,High,4
883da115c7fffff,2021-01-21 00:00:00+05:30,111.4,sensor,High,4
883da115c9fffff,2021-01-21 00:00:00+05:30,111.7,sensor,High,4
883da115cbfffff,2021-01-21 00:00:00+05:30,111.7,sensor,High,4
883da115cdfffff,2021-01-21 00:00:00+05:30,111.8,sensor,High,4
883da115e1fffff,2021-01-21 00:00:00+05:30,111.6,sensor,High,4
883da115e3fffff,2021-01-21 00:00:00+05:30,111.6,sensor,High,4
883da115e7fffff,2021-01-21 00:00:00+05:30,111.7,sensor,High,4
883da115e9fffff,2021-01-21 00:00:00+05:30,111.4,sensor,High,4
883da115ebfffff,2021-01-21 00:00:00+05:30,111.3,sensor,High,4
883da115edfffff,2021-01-21 00:00:00+05:30,111.9,sensor,High,4
883da11421fffff,2021-01-21 00:15:00+05:30,120.3,sensor,High,4
883da11423fffff,2021-01-21 00:15:00+05:30,121.2,sensor,High,4
883da11425fffff,2021-01-21 00:15:00+05:30,119.2,sensor,High,4
883da1142dfffff,2021-01-21 00:15:00+05:30,92.0,sensor,Medium,1
883da11435fffff,2021-01-21 00:15:00+05:30,122.0,sensor,High,4
883da11503fffff,2021-01-21 00:15:00+05:30,118.7,sensor,High,4
883da1150bfffff,2021-01-21 00:15:00+05:30,92.0,sensor,Medium,1
883da11511fffff,2021-01-21 00:15:00+05:30,115.5,sensor,High,4
883da11513fffff,2021-01-21 00:15:00+05:30,109.5,sensor,High,4
883da11515fffff,2021-01-21 00:15:00+05:30,117.6,sensor,High,4
883da11519fffff,2021-01-21 00:15:00+05:30,118.0,sensor,High,4
883da1151bfffff,2021-01-21 00:15:00+05:30,117.8,sensor,High,4
883da11539fffff,2021-01-21 00:15:00+05:30,119.0,sensor,High,4
883da1153bfffff,2021-01-21 00:15:00+05:30,118.8,sensor,High,4
883da11553fffff,2021-01-21 00:15:00+05:30,119.2,sensor,High,4
883da11585fffff,2021-01-21 00:15:00+05:30,135.5,sensor,High,2
883da11589fffff,2021-01-21 00:15:00+05:30,123.7,sensor,High,4
883da1158dfffff,2021-01-21 00:15:00+05:30,124.2,sensor,High,4
883da115a9fffff,2021-01-21 00:15:00+05:30,135.2,sensor,High,2
883da115c1fffff,2021-01-21 00:15:00+05:30,124.3,sensor,High,4
883da115c5fffff,2021-01-21 00:15:00+05:30,129.9,sensor,High,4
883da115c7fffff,2021-01-21 00:15:00+05:30,125.2,sensor,High,4
883da115c9fffff,2021-01-21 00:15:00+05:30,122.2,sensor,High,4
883da115cbfffff,2021-01-21 00:15:00+05:30,122.9,sensor,High,4
883da115cdfffff,2021-01-21 00:15:00+05:30,122.2,sensor,High,4
883da115e1fffff,2021-01-21 00:15:00+05:30,123.5,sensor,High,4
883da115e3fffff,2021-01-21 00:15:00+05:30,123.8,sensor,High,4
883da115e7fffff,2021-01-21 00:15:00+05:30,122.7,sensor,High,4
883da115e9fffff,2021-01-21 00:15:00+05:30,125.7,sensor,High,4
883da115ebfffff,2021-01-21 00:15:00+05:30,126.1,sensor,High,4
883da115edfffff,2021-01-21 00:15:00+05:30,120.6,sensor,High,4
883da11421fffff,2021-01-21 00:30:00+05:30,129.4,sensor,High,4
883da11423fffff,2021-01-21 00:30:00+05:30,130.5,sensor,High,4
883da11425fffff,2021-01-21 00:30:00+05:30,128.1,sensor,High,4
883da1142dfffff,2021-01-21 00:30:00+05:30,98.0,sensor,Medium,1
883da11435fffff,2021-01-21 00:30:00+05:30,131.5,sensor,High,4
883da11503fffff,2021-01-21 00:30:00+05:30,127.5,sensor,High,4
883da1150bfffff,2021-01-21 00:30:00+05:30,98.0,sensor,Medium,1
883da11511fffff,2021-01-21 00:30:00+05:30,123.5,sensor,High,4
883da11513fffff,2021-01-21 00:30:00+05:30,116.3,sensor,High,4
883da11515fffff,2021-01-21 00:30:00+05:30,126.1,sensor,High,4
883da11519fffff,2021-01-21 00:30:00+05:30,126.6,sensor,High,4
883da1151bfffff,2021-01-21 00:30:00+05:30,126.2,sensor,High,4
883da11539fffff,2021-01-21 00:30:00+05:30,127.8,sensor,High,4
883da1153bfffff,2021-01-21 00:30:00+05:30,127.7,sensor,High,4
883da11553fffff,2021-01-21 00:30:00+05:30,128.0,sensor,High,4
883da11581fffff,2021-01-21 00:30:00+05:30,203.0,sensor,Medium,1
883da11585fffff,2021-01-21 00:30:00+05:30,150.5,sensor,High,2
883da11589fffff,2021-01-21 00:30:00+05:30,133.7,sensor,High,4
883da1158dfffff,2021-01-21 00:30:00+05:30,134.4,sensor,High,4
883da115a9fffff,2021-01-21 00:30:00+05:30,150.2,sensor,High,2
883da115c1fffff,2021-01-21 00:30:00+05:30,134.3,sensor,High,4
883da115c5fffff,2021-01-21 00:30:00+05:30,141.2,sensor,High,4
883da115c7fffff,2021-01-21 00:30:00+05:30,135.5,sensor,High,4
883da115c9fffff,2021-01-21 00:30:00+05:30,131.7,sensor,High,4
883da115cbfffff,2021-01-21 00:30:00+05:30,132.6,sensor,High,4
883da115cdfffff,2021-01-21 00:30:00+05:30,131.6,sensor,High,4
883da115e1fffff,2021-01-21 00:30:00+05:30,133.6,sensor,High,4
883da115e3fffff,2021-01-21 00:30:00+05:30,133.9,sensor,High,4
883da115e7fffff,2021-01-21 00:30:00+05:30,132.5,sensor,High,4
883da115e9fffff,2021-01-21 00:30:00+05:30,136.8,sensor,High,4
883da115ebfffff,2021-01-21 00:30:00+05:30,136.9,sensor,High,4
883da115edfffff,2021-01-21 00:30:00+05:30,129.9,sensor,High,4
883da11421fffff,2021-01-21 00:45:00+05:30,120.5,sensor,High,4
883da11423fffff,2021-01-21 00:45:00+05:30,121.9,sensor,High,4
883da11425fffff,2021-01-21 00:45:00+05:30,118.9,sensor,High,4
883da1142dfffff,2021-01-21 00:45:00+05:30,104.0,sensor,Medium,1
883da11435fffff,2021-01-21 00:45:00+05:30,123.5,sensor,High,4
883da11503fffff,2021-01-21 00:45:00+05:30,104.4,sensor,High,3
883da1150bfffff,2021-01-21 00:45:00+05:30,104.0,sensor,Medium,1
883da11511fffff,2021-01-21 00:45:00+05:30,114.9,sensor,High,4
883da11513fffff,2021-01-21 00:45:00+05:30,110.8,sensor,High,4
883da11515fffff,2021-01-21 00:45:00+05:30,116.8,sensor,High,4
883da11519fffff,2021-01-21 00:45:00+05:30,117.4,sensor,High,4
883da1151bfffff,2021-01-21 00:45:00+05:30,116.8,sensor,High,4
883da11539fffff,2021-01-21 00:45:00+05:30,118.5,sensor,High,4
883da1153bfffff,2021-01-21 00:45:00+05:30,118.0,sensor,High,4
883da11553fffff,2021-01-21 00:45:00+05:30,104.4,sensor,High,3
883da11581fffff,2021-01-21 00:45:00+05:30,177.0,sensor,Medium,1
883da11585fffff,2021-01-21 00:45:00+05:30,134.7,sensor,High,2
883da11589fffff,2021-01-21 00:45:00+05:30,127.5,sensor,High,4
883da1158dfffff,2021-01-21 00:45:00+05:30,128.7,sensor,High,4
883da115a9fffff,2021-01-21 00:45:00+05:30,133.2,sensor,High,2
883da115c1fffff,2021-01-21 00:45:00+05:30,128.2,sensor,High,4
883da115c5fffff,2021-01-21 00:45:00+05:30,145.5,sensor,High,4
883da115c7fffff,2021-01-21 00:45:00+05:30,131.4,sensor,High,4
883da115c9fffff,2021-01-21 00:45:00+05:30,123.6,sensor,High,4
883da115cbfffff,2021-01-21 00:45:00+05:30,125.3,sensor,High,4
